"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","Decade"
"Remainder","Rites of Spring","spotify:track:4ATGUQsanLaDyxLdNg9Ssn",0.305,0.961,4,-6.085,0,0.0696,0.00161,0.906,0.136,0.351,112.34,151413,4,36.77638,8,0,"1980"
"Promessa","Noca Da Portela","spotify:track:5SOKObsm1zwSbEENEhfQYo",0.716,0.599,2,-14.892,1,0.365,0.502,0.0104,0.103,0.967,91.655,174000,4,33.94747,6,0,"1980"
"20/20","George Benson","spotify:track:1VFY4UhoFOkeXhUHi7KzGj",0.723,0.686,6,-11.435,0,0.0368,0.274,2.88e-05,0.0616,0.879,110.322,247440,4,35.08023,13,1,"1980"
"Do What You Do","Jermaine Jackson","spotify:track:6gmLSRnCGWaPeO64miR2Rr",0.573,0.462,1,-9.634,0,0.0256,0.448,0,0.232,0.399,112.682,252547,4,17.4849,12,1,"1980"
"My Savior Walks With Me Today","Dailey & Vincent","spotify:track:2xmKQYvhKbdCoEUFXRNf6e",0.683,0.531,0,-9.249,1,0.0416,0.809,0,0.118,0.472,180.963,142560,3,42.4357,7,0,"1980"
"Calling It Love","Animotion","spotify:track:5F1WAoH2noz4YVEQTCsiHz",0.509,0.628,6,-12.165,1,0.0352,0.192,4.11e-06,0.0906,0.342,107.267,290307,4,36.41543,13,1,"1980"
"Take It Away","Paul McCartney","spotify:track:2t2gZb03AlCSlBzbWeeHsM",0.582,0.632,2,-8.954,1,0.0368,0.00814,5.15e-05,0.0755,0.928,134.875,256053,4,31.16602,13,1,"1980"
"I Want You Tonight","Pablo Cruise","spotify:track:1tnfkrTWejMhXPXz7I1bhv",0.724,0.858,7,-7.995,1,0.0273,0.00855,0.00105,0.276,0.905,122.996,330760,4,24.05903,14,1,"1980"
"Ye Zamin Gaa Rahi Hai - Teri Kasam / Soundtrack Version","Amit Kumar","spotify:track:0ZNqPk9gNfBcMkfxYn4FWq",0.525,0.53,6,-10.726,0,0.0312,0.591,2.06e-06,0.135,0.888,136.64,323987,4,34.6907,12,0,"1980"
"Voices Carry","'Til Tuesday","spotify:track:0ZYf6N5eBeXStMri0mf3DZ",0.583,0.574,0,-9.044,1,0.0239,0.0282,2.14e-06,0.114,0.578,104.995,263573,4,36.65628,11,1,"1980"
"Don't Cry","Asia","spotify:track:3rZLNPadgHyZ2ST4UgrsI1",0.363,0.867,0,-8.635,1,0.0563,0.2,1.15e-06,0.134,0.491,147.93,210400,4,53.87939,9,1,"1980"
"Death Rider","Omen","spotify:track:6WnliMYeEMPIw4N3yRIGHN",0.297,0.903,6,-6.805,0,0.06,2.61e-05,1.3e-05,0.355,0.507,177.742,209453,4,41.60096,9,0,"1980"
"Glue Man","Fugazi","spotify:track:1Nvy8JAL3DrO0a6xdgJSvv",0.315,0.798,7,-7.307,1,0.0441,5.94e-05,0.303,0.372,0.16,109.753,263787,4,29.93738,10,0,"1980"
"The Rose","Bette Midler","spotify:track:562JrM9b7jiu8LgzV62x3o",0.347,0.228,0,-9.667,1,0.0296,0.901,0,0.38,0.184,133.574,221373,4,45.54706,13,1,"1980"
"Freedom (feat. Freedom) - Radio Edit","Total Science","spotify:track:6Keza3cspdEsPhgIaNzmyd",0.783,0.625,7,-9.257,1,0.119,0.000674,0.00187,0.221,0.551,119.357,249536,4,33.50172,11,0,"1980"
"Roundelay","Andy Clark","spotify:track:1HBXsOIPzn5Mmy0huvMRzJ",0.438,0.727,2,-13.364,1,0.041,0.0337,0.902,0.24,0.636,123.737,154560,3,17.81451,11,0,"1980"
"On The Radio","Crash Crew","spotify:track:1ONlP7zcheRUiumfgV8wSt",0.866,0.62,9,-10.044,1,0.146,0.0161,0.000601,0.378,0.807,101.874,343133,4,53.17096,11,0,"1980"
"Snow","Loreena McKennitt","spotify:track:4TSjfMxj4dCY6BSV1W2A0B",0.325,0.244,4,-9.279,0,0.0363,0.797,4.37e-05,0.0755,0.0698,106.65,338307,5,24.36735,13,0,"1980"
"La reponse","Ton Steine Scherben","spotify:track:3kZPmMVcmQh8TEYWBsN87X",0.35,0.877,2,-6.326,1,0.0383,0.00527,1.35e-06,0.978,0.637,163.683,139587,4,25.62487,5,0,"1980"
"Dance Dance - Duet","Salma Agha","spotify:track:56bc1nyaqAvnEa6dT4UqHu",0.617,0.674,7,-11.8,1,0.243,0.258,6.22e-06,0.35,0.53,164.977,194220,4,18.94761,10,0,"1980"
"Rose Colored Glasses - Live From Kosei Nenkin Sho Hall, Tokyo, Japan / April 18, 1979","J.D. Crowe & The New South","spotify:track:6fGm4lfCfW3b0KB4GRuLbx",0.483,0.393,9,-8.868,1,0.0307,0.773,0,0.781,0.213,88.434,221507,3,47.01234,8,0,"1980"
"Mexican Radio","Wall Of Voodoo","spotify:track:1BtOAYgTkPnv1KRcLHqyxO",0.505,0.701,0,-12.031,1,0.0349,0.0148,0.000405,0.406,0.616,164.684,248867,4,34.60918,11,1,"1980"
"Manha De Carnival (Morning Of Carnival)","Stan Getz","spotify:track:457QPJiHqn3qo9RWEwh2XO",0.377,0.287,5,-14.997,0,0.0467,0.719,0.0609,0.127,0.567,83.297,346933,4,36.56942,12,0,"1980"
"Prologue","Nobuo Uematsu","spotify:track:14lxSQDSC0usxtslowpHyl",0.279,0.00323,4,-7.904,1,0.0417,0.859,0,0.357,0.307,74.261,132213,4,37.67488,7,0,"1980"
"Neuschnee","NEU!","spotify:track:7EDjIkML2kPl1pI3GSRJxX",0.473,0.961,9,-7.045,0,0.0591,3.22e-05,0.869,0.0565,0.271,139.932,246413,4,20.0782,13,0,"1980"
"She's Mine","Steve Perry","spotify:track:5fvckCqCWIxJzBoKZ02JEY",0.479,0.835,4,-3.969,0,0.0432,0.27,2.12e-06,0.103,0.368,100,266520,4,29.92676,11,1,"1980"
"Burning Like A Flame","Dokken","spotify:track:5O5pZhWTQ6VwxU0ZTGX84C",0.488,0.926,7,-5.724,1,0.0654,0.00165,0,0.361,0.401,138.231,284533,4,29.20164,11,1,"1980"
"Minimum Love","Mac McAnally","spotify:track:7yEOpjupABq1MZ3XlUcvcE",0.589,0.656,2,-6.971,1,0.0359,0.396,0,0.0401,0.77,200.077,200133,4,20.04614,10,1,"1980"
"Don't Want To Wait Anymore","The Tubes","spotify:track:5rJTpBaGWvTaszsNDpAsG5",0.455,0.4,8,-14.161,1,0.0328,0.589,6.95e-06,0.0531,0.298,145.557,258333,4,34.33183,12,1,"1980"
"The Sun Shines Down On Me","Daniel Johnston","spotify:track:2Q6fnSywsq4v8N0NI5hq4M",0.424,0.525,2,-6.787,1,0.067,0.943,0.0367,0.0666,0.42,92.42,172853,4,27.62849,4,0,"1980"
"Harder Than Steel","Jag Panzer","spotify:track:2Mf2rNJr2Yx76HS9O4Aubg",0.274,0.916,1,-8.325,1,0.0802,7.39e-06,1.66e-05,0.139,0.561,104.421,296307,4,47.42287,14,0,"1980"
"Blessure","Éric Serra","spotify:track:0aeuLKQ71Caj4GdvYVkoXO",0.449,0.139,0,-14.963,1,0.0408,0.923,0.899,0.0888,0.0464,109.09,215547,4,32.24176,10,0,"1980"
"Too Much Love To Hide","Crosby, Stills & Nash","spotify:track:7HOmCnPcSoTpaUa2XVXxfo",0.688,0.74,2,-10.276,1,0.0287,0.0281,0.000101,0.0851,0.934,122.695,237013,4,49.55842,10,1,"1980"
"Self Control","Laura Branigan","spotify:track:6JNJERZGJwDVgkmbohBw7u",0.814,0.686,6,-12.172,0,0.0342,0.219,0.00386,0.155,0.779,106.68,246440,4,35.65652,12,1,"1980"
"Honey, Honey","David Hudson","spotify:track:5PuqZZAMljRB5v7acsw9k1",0.612,0.488,2,-10.03,1,0.03,0.263,5.24e-06,0.167,0.754,133.783,247213,4,46.51726,9,1,"1980"
"Some Kind Of Friend","Barry Manilow","spotify:track:2qOJotgFVtgUNPAd9OC9wz",0.666,0.672,2,-11.187,0,0.0276,0.13,1.07e-06,0.0824,0.87,143.052,243093,4,31.20282,11,1,"1980"
"Sisters Are Doin' It For Themselves","Eurythmics & Aretha Franklin","spotify:track:6pPCOXIQeNMr1oCWJTomSf",0.67,0.903,10,-5.796,0,0.0402,0.0129,0,0.331,0.953,136.193,357147,4,38.76433,13,1,"1980"
"Closer Than Friends","Surface","spotify:track:0fJaVTWulWUQ8zp5pXabTt",0.769,0.326,5,-9.551,1,0.0409,0.13,1.63e-06,0.139,0.742,96.976,285253,4,36.05597,14,1,"1980"
"Rhythm Of Love","Yes","spotify:track:7Jgz1CgFVfBmtYJ1lc0UXa",0.572,0.834,2,-5.754,1,0.0348,0.0405,0.000461,0.139,0.343,124.508,292173,4,24.56557,12,1,"1980"
"Bandera Blanca","El Fary","spotify:track:6KFW6hxrMGaujjYZqt2UVk",0.702,0.644,7,-6.588,0,0.0725,0.743,0,0.566,0.854,126.444,196720,4,25.83855,9,0,"1980"
"Looking Over My Shoulder","'Til Tuesday","spotify:track:6cKVs98HYwa4yNqx8I6lFT",0.571,0.728,0,-9.332,1,0.0698,0.0195,2.83e-06,0.858,0.662,119.82,257080,4,49.04996,13,1,"1980"
"Cicely","Cocteau Twins","spotify:track:1L92V2HTw2VJ7xxapZ7o4I",0.545,0.626,2,-10.412,0,0.0301,0.0317,0.0139,0.0705,0.414,101.591,209533,3,80.98172,9,0,"1980"
"La Ladrona","Diego Verdaguer","spotify:track:2OY00BdjZx4wVLoAsFaked",0.456,0.557,7,-14.448,1,0.0486,0.406,0.00044,0.121,0.889,188.875,184267,4,50.64585,8,0,"1980"
"Brigadas Metalicas","V8","spotify:track:3JfieA8AhdSTGXHAAAr4Uy",0.326,0.981,2,-2.681,0,0.151,0.127,1.71e-06,0.195,0.219,131.755,184547,4,46.14173,7,0,"1980"
"Mujeres y Vino","Manolo Escobar","spotify:track:0ZdYRCcY6hrUBAJtR0tAUf",0.531,0.264,11,-16.757,0,0.0594,0.931,0,0.0846,0.83,117.198,182000,4,52.98126,8,0,"1980"
"New Day","Joe Satriani","spotify:track:7DWJC2RzZk2n8AXIAUnmj8",0.793,0.573,6,-6.644,0,0.0361,0.0537,0.135,0.199,0.515,122.699,226000,4,32.50015,10,0,"1980"
"Missile Blues - Take 6","Wes Montgomery Trio","spotify:track:0goILZsvdPeZwXzdnn4ZZA",0.548,0.253,0,-17.052,1,0.0376,0.692,5.5e-06,0.123,0.389,78.09,360267,4,43.27405,14,0,"1980"
"Everywhere","Fleetwood Mac","spotify:track:254bXAqt3zP6P50BdQvEsq",0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4,33.42698,11,1,"1980"
"Bhaj Hoon Re Mana","Jagjit Singh","spotify:track:4mzzAWfBI7ZLGvbXUGXrIP",0.369,0.535,4,-8.095,0,0.0311,0.746,3.54e-06,0.355,0.579,139.524,246004,4,27.05996,12,0,"1980"
"The Best Of Times","Styx","spotify:track:7GRUpcvSQM9HrnC2CjYPG4",0.341,0.324,0,-11.864,1,0.025,0.13,1.11e-06,0.134,0.321,78.662,257867,4,29.40796,12,1,"1980"
"If Your Heart Isn't In It","Atlantic Starr","spotify:track:0ZGC492TCRtYxYDTjdQQSC",0.594,0.362,10,-14.589,1,0.0333,0.373,0,0.144,0.367,134.129,242267,4,38.28405,11,1,"1980"
"Don't Let Him Go","REO Speedwagon","spotify:track:6UxGF7LGJ5qE0LJViSTsA2",0.497,0.961,7,-5.774,1,0.0691,0.246,0.00125,0.129,0.675,105.593,225107,4,32.27572,11,1,"1980"
"Less Than Human","The Chameleons","spotify:track:6eQUkNf5fJ7T4pdUCABYHB",0.466,0.723,6,-8.938,0,0.0306,0.337,0.37,0.648,0.601,90.424,256013,4,44.83695,9,0,"1980"
"Fading Fast","The Go-Go's","spotify:track:1hda6LrbHOWFfOxIqdViKT",0.584,0.865,0,-6.977,1,0.0362,0.601,0,0.189,0.91,146.456,219827,4,29.71305,9,0,"1980"
"After The Glitter Fades","Stevie Nicks","spotify:track:5VwqMbGWS17d7niP4Hs5GW",0.553,0.569,9,-7.12,1,0.0271,0.434,1.35e-06,0.259,0.58,138.344,210467,4,30.43769,12,1,"1980"
"Honey (Open That Door)","Ricky Skaggs","spotify:track:0VweCX4NwpYzNj2wFhgf3F",0.661,0.619,0,-8.297,1,0.0322,0.0101,0,0.088,0.702,140.064,212227,4,27.46963,12,0,"1980"
"You Better You Bet","The Who","spotify:track:58RWYT5MGo8e4Y3WAZHh9g",0.577,0.762,0,-8.552,1,0.0441,0.5,4.13e-05,0.0753,0.554,161.965,337067,4,35.964,16,1,"1980"
"I Ain't No Joke","Eric B. & Rakim","spotify:track:4fpPocHuVKLYcFRAKVzZjo",0.867,0.715,11,-9.155,0,0.326,0.125,1.97e-05,0.1,0.744,104.259,234067,4,74.49786,8,0,"1980"
"Ein Lied für Berechtesgaden","Hans Söllner","spotify:track:3sAFgf5xe2X4n4CB9kOjMR",0.691,0.216,8,-17.656,1,0.715,0.783,0,0.738,0.87,70.911,208907,4,94.11909,8,0,"1980"
"Youth","Beat Happening","spotify:track:3Z7pQ0s1AH41PLER9UtEyb",0.464,0.208,7,-14.156,1,0.0538,0.938,0.00041,0.19,0.743,76.982,117227,4,79.47703,3,0,"1980"
"We Are The Young","Dan Hartman","spotify:track:4R9PY7rOJuI5lWAK73lTaD",0.661,0.898,1,-6.234,1,0.0419,0.000832,2.93e-06,0.0686,0.627,115.046,257733,4,51.98758,12,1,"1980"
"We Are People Too","Master Jay","spotify:track:1q1Q77aNCb0TfbyYkhC9LG",0.824,0.868,6,-5.282,1,0.295,0.333,0,0.217,0.737,108.362,367680,4,40.4589,17,0,"1980"
"Zen Garden","Tangerine Dream","spotify:track:3OeiXfpgEbYCcBRZVS1ynv",0.0907,0.329,10,-15.915,0,0.0375,0.54,0.0696,0.379,0.0983,86.447,291933,1,65.30277,12,0,"1980"
"La Diferencia","Rocío Dúrcal","spotify:track:1p0b2aI4dJzJm1EIu1AyW2",0.326,0.292,4,-11.13,1,0.0409,0.704,0,0.2,0.356,171.934,198600,4,50.95925,10,0,"1980"
"Below This Level (Patient's Song)","CAN","spotify:track:3QjcpGSszXIISywB5kBhPW",0.645,0.521,11,-8.172,1,0.0768,0.0948,0.000401,0.337,0.575,131.255,224320,4,44.73978,11,0,"1980"
"Prove Your Love","Taylor Dayne","spotify:track:6qwTCkJ7red7bQsPxvgHaD",0.399,0.971,2,-5.076,1,0.0515,0.338,1.9e-05,0.359,0.772,118.015,206187,4,32.97413,8,1,"1980"
"Be-Bop","Dizzy Gillespie","spotify:track:73jGUrktmtsqOZDRndlOoI",0.361,0.558,1,-11.66,1,0.0687,0.4,1.34e-06,0.352,0.694,177.636,766493,4,30.58962,32,0,"1980"
"Bad to the Bone","Running Wild","spotify:track:41OFSgW3G6ZEyVH8zgQE9k",0.457,0.979,1,-4.278,0,0.0425,0.000809,0.0512,0.28,0.442,93.604,285893,4,42.72443,12,0,"1980"
"Tall Cool One","Robert Plant","spotify:track:6vejDalRlBqPrr7s3iwi9U",0.614,0.93,11,-4.977,0,0.0649,0.00509,0.00318,0.264,0.509,159.26,278520,4,24.38744,16,1,"1980"
"Tum Jo Miley","Asha Bhosle","spotify:track:6mgLWZ8DLZsN4j2chsVKHw",0.326,0.365,10,-8.983,1,0.0349,0.665,4.82e-05,0.102,0.33,79.03,278307,4,54.64415,13,0,"1980"
"I Will Always Love You","Dolly Parton","spotify:track:6nRvgo4ySezQKD1D7NIqAu",0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,0.156,135.724,176093,4,39.48415,8,1,"1980"
"En Tierra Extraña (Cancion Pasodoble)","Concha Piquer","spotify:track:48VH7Gsa4AFf30I25uFvTg",0.518,0.23,7,-13.257,1,0.0401,0.968,0,0.234,0.532,113.984,169733,4,26.97623,10,0,"1980"
"Mr. Gadget","Andres Blows","spotify:track:2ltts74q6ldHWf9EcOcZeC",0.803,0.87,7,-4.422,1,0.0489,2.57e-05,0.915,0.156,0.158,127.007,368504,4,27.63349,17,0,"1980"
"Heartlight","Neil Diamond","spotify:track:3dC25ffC9Zlr8UysO3qqW3",0.57,0.339,3,-17.679,1,0.031,0.539,7.55e-05,0.152,0.556,119.605,265907,4,65.7382,13,1,"1980"
"War","Bruce Springsteen","spotify:track:1sTeIjsjonMTTQyffRgehj",0.531,0.834,0,-12.76,1,0.0369,0.064,1.63e-05,0.947,0.455,119.354,183467,4,32.1384,10,1,"1980"
"There Must Be An Angel","Eurythmics","spotify:track:2PKPMLZJDmw77S8V2kEl6D",0.584,0.778,0,-5.493,1,0.0368,0.283,0,0.0836,0.597,112.108,280973,4,54.57576,13,1,"1980"
"Two Time Grime","Skinny Puppy","spotify:track:0IxL1DMbFr30gYB3sY5ytb",0.612,0.918,11,-5.585,1,0.0682,0.000305,0.825,0.517,0.53,107.277,338907,4,53.9733,14,0,"1980"
"Axel F","Harold Faltermeyer","spotify:track:2kgqupahrJpYB4r1poTXEY",0.799,0.491,1,-17.105,1,0.0891,0.016,0.843,0.094,0.57,117.285,180867,4,33.02929,8,1,"1980"
"N'Timbara","Ali Farka Touré","spotify:track:0KkYC4Cs4mR58X2U3QITPq",0.541,0.234,9,-19.762,1,0.0314,0.609,0.000145,0.0795,0.569,72.664,241693,4,49.67401,11,0,"1980"
"Restless","Starpoint","spotify:track:1hfM5Sj9LaLW54m7Ihtpuy",0.733,0.595,9,-12.076,0,0.0438,0.0874,0.0028,0.306,0.962,117.92,231840,4,31.47418,12,1,"1980"
"Holyanna","Toto","spotify:track:33GgRQ2PCzLGotP6KWwj1T",0.482,0.714,11,-15.129,0,0.0284,0.029,7.89e-05,0.28,0.832,173.281,257773,4,23.0649,14,1,"1980"
"Tell Me Now","Daniel Johnston","spotify:track:6brKeHsCGNbt06c14iyqKF",0.389,0.693,7,-7.063,1,0.0289,0.109,0,0.0552,0.663,107.322,207987,4,28.31032,9,0,"1980"
"Find and Seek","The Prisoners","spotify:track:40Z9L4J6uY9bqgGcmrNZRx",0.217,0.956,5,-3.159,0,0.0665,0.288,0.00497,0.435,0.598,142.85,149253,4,44.45623,8,0,"1980"
"Head Over Heels","The Bluegrass Album Band","spotify:track:6B4QgdeMTLWrOgWuLY7Egb",0.537,0.59,0,-10.931,1,0.0326,0.404,3.9e-05,0.325,0.943,122.706,156000,4,32.43184,9,0,"1980"
"Emergency","Kool & The Gang","spotify:track:7qDG0cqLV83tNePOvda4Jm",0.932,0.509,1,-14.598,0,0.0469,0.0118,0.0081,0.185,0.981,124.586,320840,4,41.2706,13,1,"1980"
"Planet Rock","Afrika Bambaataa & The Soul Sonic Force","spotify:track:3uy0jtkM8QYVTsBazkli1x",0.915,0.807,6,-9.636,0,0.13,0.011,0.000122,0.201,0.708,127.35,319960,4,48.9115,16,1,"1980"
"The Belle Of St. Mark","Sheila E.","spotify:track:5I0620xa6ecXZinsDUUcYF",0.612,0.806,1,-7.456,1,0.0479,0.0319,1.44e-06,0.168,0.676,79.142,306573,4,62.39623,8,1,"1980"
"Willie & The Hand Jive","George Thorogood & The Destroyers","spotify:track:0f0FXdyHWAx3q7XyU9oLMI",0.381,0.855,7,-11.487,1,0.0529,9.33e-05,0.0728,0.316,0.789,200.903,249400,4,18.76622,14,1,"1980"
"Goo Goo Muck","The Cramps","spotify:track:3EEd6ldsPat620GVYMEhOP",0.582,0.767,4,-11.38,0,0.0297,0.288,0.0789,0.0606,0.736,141.683,186038,4,44.33753,8,0,"1980"
"Thrash 'Till Death - 2017 - Remaster","Tankard","spotify:track:5cmKPo1nG00RFSnPp3f6Hv",0.293,0.99,11,-6.652,0,0.122,0.000107,0,0.348,0.279,174.676,152467,4,24.55115,10,0,"1980"
"Don't You Lie to Me","Flamin' Groovies","spotify:track:5aFVzsVicD5773ES6hkwf5",0.597,0.755,7,-8.449,1,0.0344,0.0665,4.4e-06,0.0623,0.968,143.942,146893,4,28.02402,9,0,"1980"
"Could I Have This Dance","Anne Murray","spotify:track:1B55mH2OWnHm8Lahr0gPQV",0.491,0.209,9,-16.58,1,0.0263,0.812,0.00027,0.186,0.553,87.28,195093,3,37.21444,10,1,"1980"
"I Want My Girl","Jesse Johnson's Revue","spotify:track:6P1FIV6hlOCEU8UXavbK5x",0.742,0.409,9,-13.271,1,0.0259,0.0232,0.000381,0.596,0.654,85.354,287000,4,23.2013,13,1,"1980"
"The One That Really Matters","Survivor","spotify:track:4aomZX0dG4qvU3saaxJu2f",0.696,0.57,7,-12.481,1,0.03,0.397,0,0.314,0.937,121.896,208427,4,55.11923,8,1,"1980"
"Sailing","Christopher Cross","spotify:track:6Hu6dzwlvoyg3zBUC8k4BK",0.469,0.382,2,-13.203,1,0.0374,0.364,0.00025,0.36,0.178,149.994,256147,4,37.119,14,1,"1980"
"Easy Lover","Philip Bailey With Phil Collins","spotify:track:5LYJ631w9ps5h9tdvac7yP",0.74,0.923,1,-5.082,1,0.0369,0.105,0.000163,0.0825,0.93,128.871,305867,4,65.46085,9,1,"1980"
"Purgatory - Live in Munich","Running Wild","spotify:track:4ZRHi1z18qcFUgVmiUSjID",0.309,0.879,6,-11.918,0,0.0388,0.00024,0.146,0.846,0.63,151.299,335027,4,41.4024,13,0,"1980"
"Fake","Alexander O'Neal","spotify:track:3wN45r0Lz73AQcuvY2pdVe",0.735,0.694,6,-13.515,0,0.0348,0.0011,0.0521,0.218,0.755,112.846,235493,4,23.37342,10,1,"1980"
"Flirtin' With Disaster","Molly Hatchet","spotify:track:61BywQA7q8KjpGjp3rHuRv",0.273,0.821,9,-6.262,1,0.0433,0.00153,0.0157,0.18,0.739,179.882,299200,4,24.90534,16,1,"1980"
"Así Son las Cosas","Luis Enrique","spotify:track:1plrPtz1skGqMeggTvScSf",0.836,0.836,2,-4.662,1,0.0407,0.217,0,0.0636,0.926,87.34,274747,4,52.80721,13,0,"1980"
"Word Up Doc!","Doctor Ice","spotify:track:1lbuAWnbXHQq5DuN7v9iqE",0.696,0.804,6,-10.819,1,0.221,0.0164,5.88e-06,0.168,0.698,117.579,201440,5,35.61787,9,0,"1980"
"Dreamtime","Daryl Hall","spotify:track:7kZZ2Hmkg1zfwrQLsmypNE",0.617,0.773,7,-10.03,1,0.0323,0.0333,1.46e-06,0.0994,0.794,121.675,285093,4,49.75149,11,1,"1980"
"Never Knew Love Like This Before","Stephanie Mills","spotify:track:4EUlszQIxlPwiHJ6e6j6Gy",0.739,0.566,11,-13.534,1,0.0335,0.384,3.1e-06,0.0735,0.739,114.045,325173,4,50.78347,10,1,"1980"
"Mystery Plane - 1989 DIgital Remaster","The Cramps","spotify:track:02j594FONdBYZ74RObtEPK",0.432,0.979,9,-9.301,1,0.0659,3.22e-05,0.786,0.0957,0.54,113.242,163533,4,121.11175,4,0,"1980"
"I Must Be Dreaming","Giuffria","spotify:track:1gsxcnM0yQfuJFAbapYwbM",0.591,0.841,7,-4.369,1,0.0411,0.252,1.1e-05,0.0903,0.555,124.773,263840,4,37.4054,12,1,"1980"
"Hélène","Roch Voisine","spotify:track:1CgOx7wQjNc3J4PDWpMKV2",0.659,0.346,10,-11.038,1,0.0263,0.325,0,0.0787,0.174,111.238,223533,4,53.28441,10,0,"1980"
"Stand By","Roman Holliday","spotify:track:63JdgRklR9MJyZiEQKXkRd",0.608,0.884,2,-6.219,1,0.127,0.371,0,0.353,0.795,97.894,166733,4,42.38266,9,1,"1980"
"Meet El Presidente","Duran Duran","spotify:track:6ggin9BRAFv3Fk87Lpr0Di",0.699,0.583,0,-16.852,1,0.031,0.202,0.000201,0.252,0.909,119.885,258733,4,16.4482,12,1,"1980"
"Town","Nobuo Uematsu","spotify:track:3eg5gZkkXQahxhgQhnPMeG",0.508,0.178,0,-15.536,1,0.0304,0.937,0.394,0.122,0.369,169.892,113440,4,28.93099,6,0,"1980"
"2,3,4","Mad Sin","spotify:track:15YWK3AG7yvF2wZbYcD4PN",0.548,0.67,9,-10.631,1,0.147,0.00218,0.000314,0.394,0.409,155.286,117533,4,31.50709,5,0,"1980"
"Licensed to Kill","Jag Panzer","spotify:track:1mvF5DyiiSUF9DHo9VJRea",0.357,0.769,11,-8.183,1,0.0513,9.18e-06,0.000153,0.0205,0.689,133.293,182360,4,37.49079,8,0,"1980"
"Come Home With Me Baby","Dead Or Alive","spotify:track:4cswTGqcBKU6t0JF3kxuTL",0.716,0.956,10,-4.974,0,0.104,0.0316,5.96e-06,0.881,0.765,120.643,230773,4,35.66095,9,1,"1980"
"Catch My Fall","Billy Idol","spotify:track:6vrQiNJDkGyKzxlNCQGwNo",0.668,0.783,7,-5.943,1,0.0288,0.0102,0.0375,0.223,0.676,131.472,224333,4,31.19526,8,1,"1980"
"Main Theme","Nobuo Uematsu","spotify:track:4n0OL5qpJr2gxgrqAVw5ew",0.433,0.177,9,-11.914,0,0.0336,0.925,0.0156,0.244,0.959,103.728,85693,4,36.82796,5,0,"1980"
"I Feel The Earth Move","Martika","spotify:track:1e6GFjm3eYtcnMg4akp6ze",0.703,0.935,7,-6.506,1,0.0356,0.0991,0.000488,0.0435,0.938,124.723,252933,4,22.63138,13,1,"1980"
"Canción Para Carito - Live In Argentina / 1984","Mercedes Sosa","spotify:track:1qE1RKcs9acNTuO8SSNKJM",0.462,0.208,8,-14.977,1,0.0374,0.529,0,0.102,0.486,119.275,200173,3,19.8582,12,0,"1980"
"And I Am Telling You I'm Not Going","Jennifer Holliday","spotify:track:6SetWNnANlNaeH22lF2VyB",0.377,0.537,10,-9.075,1,0.0357,0.142,1.12e-06,0.83,0.22,122.645,246293,4,32.90534,11,1,"1980"
"Savin' Myself","Eria Fachin","spotify:track:0akxjbTfOeUjdT9FLDZvhY",0.767,0.779,5,-5.104,1,0.0318,0.0631,3.73e-05,0.195,0.89,135.032,213410,4,39.59057,8,1,"1980"
"Electricland","Bad Company","spotify:track:6zBFaST5m1DJdvOaluVlgZ",0.53,0.678,1,-7.643,0,0.0284,0.2,0.142,0.121,0.703,111.005,326933,4,48.86963,13,1,"1980"
"Jessie's Girl","Rick Springfield","spotify:track:5RsUlxLto4NZbhJpqJbHfN",0.727,0.832,2,-5.851,1,0.05,0.164,0,0.105,0.822,131.703,194120,4,46.40038,8,1,"1980"
"Odditty","The Clean","spotify:track:6RU7wYr17jGJoVvmkiVcHs",0.359,0.949,4,-8.826,1,0.0437,0.239,0.341,0.312,0.463,142.934,150467,4,24.33476,8,0,"1980"
"Nou Pas Bouger","Salif Keita","spotify:track:7mir2BYBXZVPInqei5suhU",0.78,0.609,6,-12.298,1,0.0323,0.515,0.00635,0.105,0.97,130.504,434773,4,33.82246,20,0,"1980"
"Lady Love Me (One More Time)","George Benson","spotify:track:52QRIheaefNCUA4HdEGpAo",0.673,0.722,6,-8.536,0,0.0309,0.107,0,0.305,0.816,102.695,240280,4,44.06894,9,1,"1980"
"Requiem","Silvio Rodríguez","spotify:track:5WcHRtKvRuRewPVjbgyN5b",0.342,0.22,9,-10.893,0,0.0379,0.925,0.00135,0.115,0.253,66.303,218320,3,30.15729,11,0,"1980"
"I Certainly Hope Not","Guided By Voices","spotify:track:1of3GmTZdWf86beJzwtJeV",0.426,0.716,1,-12.437,1,0.0645,0.684,0.642,0.047,0.74,133.939,121173,4,22.37229,7,0,"1980"
"Hope You Love Me Like You Say You Do","Huey Lewis & The News","spotify:track:3mckbbcbQC9yktjioFoLZ9",0.597,0.575,2,-6.47,1,0.0347,0.0692,0,0.342,0.829,97.788,224707,4,41.65086,9,1,"1980"
"Broken Land","The Adventures","spotify:track:19iFBK8ehrmY1vhEymBlyf",0.479,0.588,2,-13.149,1,0.0268,0.0191,0.00179,0.141,0.386,98.043,304160,4,23.7793,12,1,"1980"
