"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","Decade"
"Feeling Punk - Asle Remix","Todd Terry","spotify:track:2FBrEMSFGK09kqxsvnAhKa",0.739,0.772,4,-10.172,1,0.09,0.00126,0.708,0.0751,0.699,122.997,345854,4,97.5751,8,0,"2010"
"Just Gettin' Started","Jason Aldean","spotify:track:1WtdhlaiUoDTrVNSwaya0L",0.507,0.805,9,-4.611,0,0.0867,0.396,1.16e-06,0.106,0.513,167.983,195480,4,22.00514,11,1,"2010"
"Candy Paint","Post Malone","spotify:track:32lItqlMi4LBhb4k0BaSaC",0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,4,37.07574,11,1,"2010"
"Good Life","OneRepublic","spotify:track:6OtCIsQZ64Vs1EbzztvAv4",0.634,0.69,6,-7.804,1,0.052,0.0771,0,0.132,0.645,94.988,253307,4,22.28434,9,1,"2010"
"Pound The Alarm","Nicki Minaj","spotify:track:0LohatbcUXRauoeMlR1jnS",0.728,0.858,9,-3.686,1,0.0609,0.0403,4.26e-06,0.0241,0.591,125.054,205640,4,42.5867,10,1,"2010"
"Holly Jolly Christmas (Instrumental Version)","Matt Carlson","spotify:track:62WcsG8bXBKJPzKxBgDQ8n",0.645,0.132,0,-15.407,1,0.0978,0.962,0.905,0.133,0.633,136.15,140750,4,42.89542,6,0,"2010"
"Eyes of Wrath - Live @ Paramount Theatre, Huntington, New York","Testament","spotify:track:0lnvF19JEnP7KZx3LXPh42",0.168,0.936,1,-8.777,1,0.0807,9.89e-06,0.204,0.704,0.147,144.986,349200,4,41.23654,11,0,"2010"
"Say That","Damma Beatz","spotify:track:7HfYaJcrPdFDR8prSqgTEg",0.878,0.453,11,-9.72,0,0.166,0.00944,0.665,0.0887,0.641,140.009,133714,1,41.57739,6,0,"2010"
"Perfect World","Holger Czukay","spotify:track:5AUDdnTXFNPISte1j0FPWV",0.636,0.657,9,-10.607,1,0.0611,0.0157,0.00877,0.157,0.631,128.184,633173,4,39.18909,28,0,"2010"
"We No Speak Americano","Yolanda Be Cool","spotify:track:3SmzFvJKGjsNTnMu7TCvCF",0.86,0.595,3,-9.273,0,0.0648,0.0468,0.372,0.0824,0.545,124.987,269840,4,48.5885,10,0,"2010"
"Junior Varsity","Dayglow","spotify:track:6H3vlGfkDO5M2WTDMNbdoI",0.263,0.521,8,-8.022,1,0.0465,0.0835,0.0474,0.0891,0.263,74.983,252400,4,16.0444,13,0,"2010"
"Oklahoma, 1917","David Rovics","spotify:track:5r8kL12Xcn0l4c5cgw4qMV",0.693,0.526,2,-11.402,1,0.0578,0.73,0.000607,0.0989,0.732,106.701,136742,4,25.96204,7,0,"2010"
"Fireflies","Owl City","spotify:track:3DamFFqW32WihKkTVlwTYQ",0.513,0.661,3,-6.8,1,0.0439,0.0274,0,0.118,0.461,180.118,228347,4,22.14698,12,1,"2010"
"Evier metal - Live","Ultra Vomit","spotify:track:0A4nANrjLbc1e5HNrXFUCq",0.315,0.984,5,-4.751,0,0.277,0.00151,0.000775,0.895,0.141,108.336,266041,4,99.3756,9,0,"2010"
"If You Come Back (Aerocity Rework)","Aerocity","spotify:track:7CgMevmCBwaGAEjXtvaj0e",0.215,0.311,4,-12.345,0,0.033,0.383,0.785,0.187,0.0332,144.989,271015,4,43.05664,8,0,"2010"
"Shipwrecked At Doom Bar","Doomshine","spotify:track:4U7NYGsvZJlExisTvVvqCT",0.267,0.625,9,-6.992,1,0.0375,0.00366,5.87e-05,0.1,0.238,122.11,371507,4,87.05969,15,0,"2010"
"Snapback","Old Dominion","spotify:track:7I5fYc4qKJddht8Ozhqqdx",0.687,0.793,5,-3.577,1,0.0333,0.305,3.23e-06,0.1,0.673,100.991,206507,4,21.24818,9,1,"2010"
"Cinema - Skrillex Remix","Benny Benassi","spotify:track:0qU2KlUjsiSUHgyUdLSxos",0.636,0.987,6,-3.803,0,0.188,0.00987,0.00992,0.0691,0.414,145.061,307893,4,41.20527,11,0,"2010"
"Steal My Girl","One Direction","spotify:track:2Bs4jQEGMycglOfWPBqrVG",0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,228133,4,26.34201,11,1,"2010"
"Ca gratte","Mon Cote Punk","spotify:track:2yRjogfQssv839JNaT4772",0.537,0.719,7,-5.729,1,0.212,0.564,0,0.0662,0.762,146.887,244400,1,33.34466,12,0,"2010"
"Play No Games","Big Sean Featuring Chris Brown & Ty Dolla $ign","spotify:track:3rsOs39rDAYxIOrDTHAgR9",0.755,0.7,1,-3.586,1,0.0455,0.0846,0,0.452,0.383,81.514,216653,4,62.71197,11,1,"2010"
"The Way We Move","Langhorne Slim","spotify:track:40rjypnguxfhPy4Bbv5SWc",0.539,0.836,11,-5.365,1,0.0654,0.217,0.000168,0.303,0.759,135.596,168760,4,29.37391,9,0,"2010"
"Battery","Pagandom","spotify:track:08YuO5IDuS1e2E2DOCbj7V",0.599,0.825,6,-9.688,0,0.0345,8.93e-05,0.0803,0.043,0.56,97.03,273427,4,45.47904,12,0,"2010"
"Dance, Dance, Dance - Live","Eure Mütter","spotify:track:2QZ4cg6qLN2NtSPJh9Hl3k",0.551,0.925,9,-3.96,0,0.372,0.234,0,0.196,0.566,165.061,280267,4,26.56564,12,0,"2010"
"Meathead","Story Of The Year","spotify:track:3bnsGnA4kTaN56PAzUmTnb",0.41,0.977,5,-4.128,0,0.116,0.000269,6.16e-05,0.0867,0.532,104.943,145387,4,61.30793,5,0,"2010"
"Already Gone","Kelly Clarkson","spotify:track:7ceIquYtiTYlgSSm7PqUf9",0.209,0.872,9,-2.996,1,0.0757,0.217,0,0.0768,0.294,78.139,281560,4,53.00219,13,1,"2010"
"Remind Me To Forget","Kygo Featuring Miguel","spotify:track:5sIx4BlfYGuZeSLF40N9GH",0.685,0.508,0,-6.4,1,0.0987,0.193,0,0.139,0.315,99.063,217287,4,23.88762,11,1,"2010"
"Gilla min grej - Acoustic Version","Rivstart","spotify:track:1ecgVs9p4gEnIa6eI5qEaR",0.713,0.82,10,-6.955,1,0.131,0.0164,0,0.182,0.582,130.032,201126,4,30.50084,10,0,"2010"
"Too Close","Alex Clare","spotify:track:4sK96UnGx3NjBaqvfTG2dm",0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043,256560,4,108.0421,9,1,"2010"
"Metal Brigade","Mystic Prophecy","spotify:track:4OwKcG1vGqCs4mkmAxpXgQ",0.232,0.823,8,-7.617,1,0.0595,5.09e-05,1.52e-06,0.0665,0.296,172.59,271000,3,30.67861,13,0,"2010"
"Saturn","Sleeping At Last","spotify:track:3tJjZMHLqhD8DaGgdBICnc",0.263,0.237,3,-13.738,1,0.0344,0.638,0.305,0.109,0.0461,73.024,289792,4,62.39366,10,0,"2010"
"Bait A Hook","Justin Moore","spotify:track:6cAxSUPzHyywECgGSvoLyf",0.668,0.781,1,-6.151,1,0.0267,0.0191,0,0.113,0.695,105.945,208493,4,33.3315,9,1,"2010"
"Bad At Love","Halsey","spotify:track:7y9iMe8SOB6z3NoHE2OfXl",0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,181279,4,40.50528,9,1,"2010"
"A Little Bit Stronger","Sara Evans","spotify:track:5FIp4LrsffxiHLhmmpCbCx",0.536,0.65,2,-5.603,1,0.0337,0.282,1.16e-06,0.0876,0.288,147.93,301987,4,20.97956,16,1,"2010"
"Theemai Dhaan Vellum - Awakening the Monster","Hiphop Tamizha","spotify:track:3F7IiHst8X2KXwu4oBkywY",0.715,0.655,11,-5.091,0,0.0911,0.8,2.58e-06,0.571,0.568,80.012,212498,4,62.3968,8,0,"2010"
"Lights","Dabin","spotify:track:7JWVoYwmKrFWpHaXCCcyiH",0.32,0.579,7,-5.425,1,0.043,0.0582,0,0.115,0.13,79.653,248250,4,25.55772,12,0,"2010"
"Goodness of God (feat. Vertical Worship)","one sonic society","spotify:track:1UOzgUuakMRQcKVTUTU6Pu",0.255,0.674,2,-7.147,1,0.0474,0.166,0,0.624,0.184,136.101,287612,4,56.37155,10,0,"2010"
"Evangeline","Cass McCombs","spotify:track:6bkc5JXRUwsohMfvthPDVP",0.497,0.876,2,-4.781,1,0.0335,0.00398,0.3,0.307,0.814,131.036,211293,4,106.7443,8,0,"2010"
"Rock That Body","The Black Eyed Peas","spotify:track:5K5LbSTVuKKe1KGMNfBgIW",0.715,0.907,7,-6.025,0,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,268840,4,24.75824,12,1,"2010"
"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""","Juicy J","spotify:track:7zBQRGpYImAdIZc97FNj3V",0.596,0.815,6,-5.668,0,0.0755,0.0111,0,0.174,0.459,165.015,206567,4,61.99116,9,0,"2010"
"Doyin","Mr Eazi","spotify:track:71iknvVFjHMMs0nit8eh2M",0.683,0.688,9,-4.751,0,0.224,0.00659,5.5e-06,0.0947,0.41,105.999,153962,4,30.29521,8,0,"2010"
"I Drive Your Truck","Lee Brice","spotify:track:6aPc6SSWgTsiXrrUpJCPlj",0.51,0.649,11,-6.215,1,0.0348,0.0978,0.00206,0.119,0.118,141.963,234840,4,41.41699,11,1,"2010"
"Take What You Need","The New Mastersounds","spotify:track:6M9pnJ05Bdwv4jqfQS67YE",0.641,0.993,9,-3.262,1,0.0504,0.302,0.744,0.41,0.505,105.966,191160,4,37.00909,9,0,"2010"
"I Gotta Feeling","The Black Eyed Peas","spotify:track:4vp2J1l5RD4gMZwGFLfRAu",0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,289133,4,33.78171,16,1,"2010"
"Metal Wolves","Imperador Belial","spotify:track:1E6Wy0Eif5F5bgdccD9DYh",0.405,0.977,5,-3.968,0,0.0737,1.33e-06,0.483,0.256,0.295,120.294,161027,4,50.8414,7,0,"2010"
"I Am The Black Wizards","Emperor","spotify:track:7g1arpvFyWvaaMQPaGHPgL",0.137,0.941,0,-5.762,1,0.0816,8.39e-05,0.888,0.197,0.128,101.692,362269,4,33.68816,14,0,"2010"
"Bad Trip","Kromestar","spotify:track:0sfYFm39WVEmvzBkEiP8p8",0.594,0.71,11,-4.897,0,0.122,0.00773,0.76,0.384,0.339,139.992,279920,4,54.47197,12,0,"2010"
"Wet The Bed","Chris Brown Featuring Ludacris","spotify:track:2xRGPubKBTHX6iyrpQvtCy",0.58,0.66,6,-7.405,0,0.0429,0.0166,0,0.174,0.411,123.801,266307,4,19.48626,12,1,"2010"
"Stereo Hearts","Gym Class Heroes Featuring Adam Levine","spotify:track:0qOnSQQF0yzuPWsXrQ9paz",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4,23.34695,8,1,"2010"
"Lycanthro Punk","Wolfpack","spotify:track:2bW2kwQpnMXTy5j4KADZWr",0.155,0.989,0,-4.43,1,0.102,0,0.912,0.244,0.114,200.541,163667,4,48.24976,10,0,"2010"
"O Holy Night","Joshua Hyslop","spotify:track:5HzVdIpyfj88nEdFs6liur",0.18,0.198,7,-12.43,1,0.0383,0.955,0.000103,0.0983,0.104,179.886,308857,3,41.61629,13,0,"2010"
"Hold Up","dj funk","spotify:track:4UqHMEGyzhflIKsr4D9wq0",0.902,0.544,9,-4.479,0,0.432,0.0158,5.14e-05,0.181,0.484,147.812,77973,4,39.29765,4,0,"2010"
"Hey Baby (Drop It To The Floor)","Pitbull Featuring T-Pain","spotify:track:3rfhI32Il2hVRKDkuGeeen",0.595,0.913,10,-3.428,0,0.0884,0.0435,0,0.259,0.762,128.021,234453,4,23.09675,14,1,"2010"
"She's Not There","Glee Cast","spotify:track:0lxbX5lDQzd10UIF7F9qQN",0.647,0.874,2,-4.483,0,0.0295,0.0262,0.00308,0.203,0.653,131.02,148027,4,49.0058,7,1,"2010"
"枭雄","窒息","spotify:track:788AtVBJcAjcyORkHQ7H01",0.517,0.932,0,-3.648,0,0.0739,0.00108,0.142,0.202,0.317,94.996,255333,4,33.30211,13,0,"2010"
"Let's Misbehave","Swing Republic","spotify:track:53dF7cVSFNVjEzaL9H7yMu",0.584,0.724,7,-8.329,1,0.339,0.554,0.0195,0.371,0.736,109.94,278960,4,45.29499,12,0,"2010"
"Crazy Town","Jason Aldean","spotify:track:5eH1ktZDHgegpkYJOY7tme",0.43,0.841,6,-2.99,1,0.037,0.13,0,0.0517,0.489,180.977,183440,4,20.7776,9,1,"2010"
"Thanks For Nothing","The Downtown Fiction","spotify:track:0U7TSlCJJF2clwF0XAVY8j",0.617,0.963,0,-3.728,1,0.0387,0.0051,0,0.0747,0.79,132.059,201467,4,25.10381,10,0,"2010"
"Runaway","Silverstein","spotify:track:2mR9L9q35QaSYTQg6KzwYR",0.457,0.866,4,-4.553,1,0.0406,0.00149,0.0103,0.0633,0.262,174.059,524067,4,38.47654,20,0,"2010"
"Double Vision","3OH!3","spotify:track:3o2ESAMet1zR1aASlzrIxO",0.581,0.888,0,-3.198,1,0.0587,0.0018,0,0.413,0.629,120.041,190707,4,20.22065,8,1,"2010"
"Dirty Dancer","Enrique Iglesias With Usher Featuring Lil Wayne","spotify:track:1XS0Gyb2YyUgoxa8O67emr",0.662,0.942,3,-3.631,0,0.072,0.00854,0,0.117,0.787,133.03,214760,4,29.47868,10,1,"2010"
"Little Bit Of You","Chase Bryant","spotify:track:4AumKAnMygP1baZGTZrRdp",0.612,0.865,1,-4.277,1,0.0424,0.0639,0,0.0801,0.643,121.972,186240,4,29.73795,6,1,"2010"
"Hollowed Out","Belmont","spotify:track:5k2pZQTQpaCEOHdP7BN7WF",0.586,0.969,1,-2.56,1,0.0964,2.42e-05,3.86e-05,0.13,0.485,108.012,180867,4,45.05244,8,0,"2010"
"Questions","Chris Brown","spotify:track:5XQMr19TL7Mfksq9zihbOu",0.614,0.598,10,-6.335,0,0.0561,0.00543,0,0.1,0.565,105.803,129478,4,43.76138,6,1,"2010"
"Cry Little Sister (The Lost Boys Theme)","The Anix","spotify:track:0RWn7jR60SOdZQ91x7GwlV",0.482,0.796,2,-7.626,0,0.0454,0.00367,0.372,0.103,0.385,92.972,211613,4,21.30323,10,0,"2010"
"Kamaal","Badshah","spotify:track:5uC2bee3Ft2HMrcWcwnxwY",0.854,0.548,2,-12.436,1,0.245,0.239,1.54e-06,0.119,0.754,100.01,178260,4,27.96007,8,0,"2010"
"Somebody That I Used To Know","Gotye Featuring Kimbra","spotify:track:4wCmqSrbyCgxEXROQE6vtV",0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,4,39.56447,8,1,"2010"
"Time Is Love","Josh Turner","spotify:track:2rg3yLJKN5Yl4JCHHkMgeC",0.663,0.814,2,-4.987,1,0.0466,0.0653,0.000252,0.0823,0.547,111.97,200373,4,19.8717,11,1,"2010"
"I Will Wait","Mumford & Sons","spotify:track:0hm8rgOY17z7kQJlqGKbu7",0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,131.127,276720,4,48.10774,12,1,"2010"
"Rockin' Back Inside My Heart","Julee Cruise","spotify:track:782BPfikNX2hFjpuSfz7yB",0.621,0.223,11,-17.397,1,0.0278,0.591,0.00212,0.0579,0.314,84.891,349067,4,55.32422,13,0,"2010"
"Beethoven - Schicksal","Wolfgang Mitterer","spotify:track:3jTBVN1NCcKBmv1D9mPzx9",0.335,0.119,0,-20.533,1,0.0436,0.973,0.865,0.106,0.0458,117.348,277000,4,32.97439,18,0,"2010"
"Sicko Mode","Travis Scott","spotify:track:2xLMifQCjDGFmkHkpNLD9h",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4,27.90052,16,1,"2010"
"#thatPOWER","will.i.am Featuring Justin Bieber","spotify:track:01TuObJVd7owWchVRuQbQw",0.797,0.608,6,-6.096,0,0.0583,0.00112,7.66e-05,0.0748,0.403,128,279507,4,29.91553,12,1,"2010"
"Kiss It Better","Rihanna","spotify:track:0UHB9METy4VCXNgkcGqHqS",0.619,0.806,3,-4.8,0,0.0483,0.272,0,0.0671,0.877,95,253080,4,48.96937,13,1,"2010"
"Diced Pineapples","Rick Ross Featuring Wale & Drake","spotify:track:27mF2eUbhExYWiOT0y9cuc",0.511,0.734,6,-6.025,0,0.239,0.352,0,0.196,0.377,110.771,276160,5,29.68708,11,1,"2010"
"If I Had You","Adam Lambert","spotify:track:0H1OyEooZ5SzBYYdJEzxoy",0.648,0.908,4,-4.251,0,0.108,0.0113,0,0.374,0.793,131.147,228240,4,26.67747,10,1,"2010"
"Summoning the Black Destruction","Invincible Force","spotify:track:7M65keEbggcuLcHZtQ6ESm",0.442,0.988,8,-5.191,1,0.101,0.028,0.83,0.183,0.255,128.392,219360,4,79.50881,9,0,"2010"
"Clubstep","DJ Nate","spotify:track:4Z3nH4xGxQZBfsmv7cJYbn",0.687,0.762,11,-10.575,0,0.0671,0.000184,0.772,0.195,0.251,127.941,165407,4,53.49511,7,0,"2010"
"Punk Rock Surf Babe","Rat Hammer","spotify:track:1f1lkxR5ev5pfvAIajlPGY",0.311,0.927,1,-8.264,0,0.106,7.27e-06,0.00229,0.263,0.605,90.748,103375,4,33.95784,6,0,"2010"
"On Chill","Wale Featuring Jeremih","spotify:track:5z51HY4ei5QhTjcvwq5Msw",0.597,0.733,1,-6.017,1,0.41,0.134,0,0.159,0.639,171.016,214035,4,41.79602,9,1,"2010"
"Yours If You Want It","Rascal Flatts","spotify:track:4D4xJ4LyDXBWIf9thFSMAJ",0.554,0.903,8,-3.152,1,0.0515,0.0103,0,0.107,0.419,112.998,206827,4,39.95897,10,1,"2010"
"The Fighter","Keith Urban Featuring Carrie Underwood","spotify:track:5OUSPcqhYTOzpbXzoEvKim",0.681,0.856,11,-5.166,0,0.0517,0.0224,0,0.188,0.755,132.011,184040,4,37.48897,7,1,"2010"
"Wrong Tragedy","Cabaret Nocturne","spotify:track:7gXhTaPHER7YaNDtP8aPLQ",0.72,0.438,10,-11.936,0,0.0539,0.0195,0.885,0.317,0.112,104.996,338766,4,57.28552,9,0,"2010"
"Mis Sentimientos","Los Angeles Azules","spotify:track:2LyHAsMcpW0Dm17rWYa79p",0.749,0.7,0,-4.717,0,0.0314,0.223,0.000218,0.0716,0.836,92.991,216987,4,39.91896,10,0,"2010"
"サンホセへの道","Marilyn Scott","spotify:track:3WD03eS7loNzKcjtyP3P7a",0.61,0.556,10,-6.222,0,0.0358,0.716,0.000563,0.118,0.542,156.094,264093,4,58.51753,12,0,"2010"
"Envy Me","Calboy","spotify:track:7rvyVWja33WG9R97oeJAjx",0.74,0.488,1,-7.664,0,0.27,0.234,0,0.241,0.584,149.042,120133,4,51.50063,7,1,"2010"
"A Few Words (Ambient)","The American Dollar","spotify:track:0BRcIPFmpqh8LyxdYlJ5sV",0.207,0.422,9,-12.025,0,0.0354,0.906,0.908,0.105,0.049,119.95,295200,5,26.23797,8,0,"2010"
"Somebody To Love","Jordan Smith","spotify:track:3RWzLyBUqoBSX4jTAHo4TP",0.483,0.853,8,-3.969,1,0.0491,0.0755,0,0.223,0.39,111.001,216213,3,140.75691,6,1,"2010"
"Samne Rehni E","Pav Dharia","spotify:track:5Ytv2nGU77J0C3TAjCJKXE",0.671,0.857,2,-1.419,0,0.0526,0.195,0,0.116,0.69,104.736,210286,4,28.59826,12,0,"2010"
"Cello Suite No. 1 in G Major, BWV 1007: IV. Sarabande","Johann Sebastian Bach","spotify:track:0qh6fySc8mPLQUjvUxZvGb",0.185,0.0232,4,-30.322,0,0.065,0.886,0.905,0.101,0.391,70.269,122373,5,31.55106,8,0,"2010"
"Cannonball","Lea Michele","spotify:track:0nSr7aFZlWoM4hULnAGTdx",0.564,0.816,4,-3.134,1,0.0466,0.0236,2.33e-05,0.194,0.567,91.985,215427,4,48.68105,8,1,"2010"
"Despise Your Heroes","No Return","spotify:track:2ySpD46gsllPsNXrd2lEGZ",0.468,0.991,7,-5.999,1,0.148,9.06e-06,0.00711,0.0904,0.059,107.998,338627,4,36.24614,10,0,"2010"
"Tendu - Turkish March for Ballet Class","Ballet L'école","spotify:track:7g9B2Tclp57gucfCjPoc3h",0.572,0.201,2,-19.575,1,0.0525,0.982,0.894,0.084,0.677,111.621,141010,4,56.04865,5,0,"2010"
"New Slaves","Kanye West","spotify:track:4cAgkb0ifwn0FSHGXnr4F6",0.579,0.59,1,-4.322,1,0.0708,0.166,1.09e-05,0.096,0.361,150.189,256093,4,46.06473,9,1,"2010"
"Street Lamp Swing","Dirty Honkers","spotify:track:4Vjc2hFx7GT7YtyfRmomgR",0.626,0.619,1,-8.698,1,0.227,0.0659,0.000607,0.168,0.611,99.792,238000,4,40.35298,7,0,"2010"
"RGF Island","Fetty Wap","spotify:track:1iuljeYz6ZG3GTJOZZkoer",0.746,0.764,0,-5.066,0,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98,173893,4,71.37104,8,1,"2010"
"They Don't Know","Jason Aldean","spotify:track:3bzE57iNavJJxXL9GgBiOK",0.434,0.921,10,-2.248,0,0.0688,0.0207,0.00209,0.116,0.426,171.945,195307,4,25.32249,8,1,"2010"
"Don't Matter To Me","Drake Featuring Michael Jackson","spotify:track:6G8kHiVZ1jW7vHMPVRNZU0",0.826,0.318,10,-12.391,1,0.0574,0.493,0.0131,0.11,0.138,103.002,245787,4,65.77045,8,1,"2010"
"Healing Sleep Music","Dr. Sounds","spotify:track:42atzQoL3IaWU8wrpKgZoL",0.186,0.00542,9,-32.021,0,0.0567,0.99,0.891,0.0963,0.0425,135.81,466416,4,36.98062,27,0,"2010"
"Unstoppable","Rascal Flatts","spotify:track:3Z2s3h4apCyZzRIVCS8bWL",0.473,0.799,3,-4.798,1,0.0483,0.0738,0,0.121,0.506,155.892,227720,4,25.74331,12,1,"2010"
"Honest","Future","spotify:track:5ik5nMy8vdS2rXe7SAGt2K",0.719,0.477,6,-6.439,0,0.178,0.0326,0,0.218,0.297,140.141,200493,4,28.35103,7,1,"2010"
"Boa Me (feat. Ed Sheeran & Mugeez)","Fuse ODG","spotify:track:5iYqXLSwFkrsgXl53pAnhd",0.906,0.597,0,-2.566,1,0.0764,0.165,2.94e-06,0.0775,0.967,124.008,180500,4,54.43556,10,0,"2010"
"Heavy Metal","Clap Your Hands Say Yeah","spotify:track:2sZ7JL2i1SHnp8ppQzvr8b",0.31,0.968,7,-4.206,1,0.156,0.000389,0.00123,0.114,0.189,163.214,241040,4,59.57906,8,0,"2010"
"FUTURE METAL","BABYMETAL","spotify:track:2rBNrlWoBgQEe8poOQWI37",0.565,0.577,1,-4.702,1,0.0344,0.000331,0,0.0946,0.0525,99.963,125852,4,40.74954,6,0,"2010"
"I'm Not Your Bitch","Steel Panther","spotify:track:6g00Y2qopRDkBgW4gzEaN7",0.52,0.944,1,-4.098,1,0.0575,0.00321,0,0.171,0.362,96.022,244519,4,78.47095,4,0,"2010"
"Yikes","Kanye West","spotify:track:1qsHYUd2c1wFGcn7e63QmG",0.683,0.776,1,-3.251,0,0.341,0.15,0,0.227,0.223,173.996,188773,4,58.45114,8,1,"2010"
"Western Pop Rap","Kumar Sanu","spotify:track:77fJrKpGDDZXDfOftuWxlj",0.674,0.685,6,-8.631,0,0.0644,0.39,3.06e-05,0.0503,0.555,97.049,518362,4,31.29244,14,0,"2010"
"Indie Stadt","Die Türen","spotify:track:7oShQqsqO9Jvh61ak7GLtB",0.526,0.658,0,-5.837,1,0.0669,0.0231,0.00608,0.0983,0.77,150.742,332948,4,51.04168,13,0,"2010"
"Up Tempo","Tekno","spotify:track:2q8pwL0okH2NEJLs0Mdo0Y",0.881,0.774,11,-1.71,0,0.053,0.154,0.00381,0.059,0.776,120.986,234055,4,68.45977,10,0,"2010"
"The Metal Age","Hammerfall","spotify:track:2tS0bgvMzV8ZBPwK21VOMS",0.411,0.93,1,-8.104,0,0.0519,9.3e-05,0.152,0.0932,0.579,161.992,268667,4,36.59673,18,0,"2010"
"Human","Rag'n'Bone Man","spotify:track:58zsLZPvfflaiIbNWoA22O",0.602,0.707,11,-4.097,1,0.302,0.393,0,0.165,0.554,75.09,200187,4,32.9237,10,1,"2010"
"Snow in the Garden","Alexandre Desplat","spotify:track:2LsPFFRhA0cpZCJ6d8Y9mw",0.578,0.237,4,-13.313,1,0.0293,0.947,0.918,0.12,0.0671,100.007,159600,4,119.03225,4,0,"2010"
"Socking Soul Power","Harold Burrage","spotify:track:6kfPSoZ1Ex44RZzjypwhP9",0.504,0.697,10,-9.665,1,0.0794,0.0519,0.0187,0.23,0.965,136.118,150613,4,60.32629,5,0,"2010"
"Missão Metal","Flageladör","spotify:track:4gLkiQXsdRgzb73lKZEKoh",0.169,0.939,4,-6.5,1,0.0913,0.000794,0.000764,0.122,0.348,94.814,283133,4,66.29583,8,0,"2010"
"Tegen Beter Weten In","Rob De Nijs","spotify:track:3FxdoVAf8tW0X4UsSECefv",0.629,0.692,7,-7.729,1,0.0442,0.319,1.78e-06,0.482,0.718,110.633,205000,4,43.73598,11,0,"2010"
"No Smoke","YoungBoy Never Broke Again","spotify:track:57IRaiAB4hBZu3gnNVZC0v",0.658,0.736,9,-6.097,0,0.308,0.113,0,0.0978,0.804,143.966,160000,4,60.44324,7,1,"2010"
"Feeling Punk - Asle Remix","Todd Terry","spotify:track:404jhDvCr4IQveCLEQ0Nmv",0.739,0.772,4,-10.172,1,0.09,0.00126,0.708,0.0751,0.699,122.997,345854,4,97.5751,8,0,"2010"
"Five More Minutes","Scotty McCreery","spotify:track:1eFrhAmzoQnTlwvnqvLt7D",0.496,0.632,7,-4.933,1,0.0282,0.257,1.07e-06,0.109,0.278,156.034,241147,4,48.71774,12,1,"2010"
"La Voix Du Corps - Deep Beats Mix","Area 42","spotify:track:4okB0AMQrJqiNISHcShmdo",0.89,0.641,1,-10.766,1,0.141,0.13,0.00136,0.0714,0.442,119.961,213500,4,30.50348,9,0,"2010"
"Pills And Automobiles","Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black","spotify:track:4YkwUfWSIxdKNLDXw0caFO",0.82,0.696,7,-4.918,0,0.182,0.119,0,0.231,0.617,144.981,292910,4,25.67532,17,1,"2010"
"I Am","Mary J. Blige","spotify:track:4gGYiGsxhPYpsGIttWLwlT",0.599,0.565,11,-4.663,0,0.0334,0.0663,0,0.207,0.576,82.251,237493,4,26.28254,13,1,"2010"
"Truth Hurts","Lizzo","spotify:track:5qmq61DAAOUaW8AUo8xKhh",0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325,4,25.33994,9,1,"2010"
"4321","TroyBoi","spotify:track:4fHCTBW4ZqgpYnFpBZG8En",0.538,0.672,1,-6.436,1,0.283,0.0267,0.000653,0.123,0.175,128.042,251250,4,45.95074,9,0,"2010"
"Ordinary Love","U2","spotify:track:5K8cyMKcnG4rx5ocW3u7OW",0.617,0.621,11,-10.233,1,0.0306,0.0207,3.8e-05,0.0879,0.378,124.992,227173,4,23.6814,13,1,"2010"
"Get Low","Zedd","spotify:track:4o23IhSCeVbvnrVJpwaOOT",0.718,0.926,1,-3.511,1,0.0494,0.027,1.76e-05,0.0513,0.54,108.018,204583,4,22.37744,10,0,"2010"
"Love's Made a Fool of You","The Bobby Fuller Four","spotify:track:0lqjjDD7fsO4cgLxs9yWaN",0.56,0.911,9,-2.536,1,0.0569,0.134,6.9e-06,0.0589,0.85,149.911,121107,4,30.12321,7,0,"2010"
"Mo Bamba","Sheck Wes","spotify:track:1xzBco0xcoJEDXktl7Jxrr",0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4,31.34846,11,1,"2010"
